street,facing_bet,pot_size,to_call,pot_odds,bet_to_pot,hero_position,villain_position,is_ip,hand_category,hand_rank,is_made_hand,is_strong_made,is_monster,has_flush_draw,has_straight_draw,draw_outs,is_monotone,is_two_tone,is_rainbow,is_paired,is_double_paired,connectivity_score,high_card_rank,danger_score,flush_danger,straight_danger,raw_equity,equity_vs_range,better_hand_pct,worse_hand_pct,equity_margin,spr,is_3bet_pot,villain_aggression_count,villain_checked_back,villain_call_count,num_opponents,villain_top_pair_plus_pct,villain_draw_pct,villain_air_pct,villain_range_capped,board_favour,num_callers_to_bet,facing_raise,flush_block_pct,overcard_outs,improvement_probability,label
2,0,80.0,0.0,0.0,0.0,3,1,1,2,0.43,0,0,0,0,0,0,0,0,1,1,0,7,11,0.77,0.0,0.5,0.05925,0.05925,0.699332,0.280624,0.05925,1.25,0,1,1,0,2,0.4894,0.0,0.5106,0,-0.1894,0,0,0.142857,6,0.0,CHECK
2,0,80.0,0.0,0.0,0.0,5,2,0,4,0.93,1,0,0,0,1,4,0,1,0,0,0,9,13,1.0,0.4864,0.8,0.04125,0.04125,0.751579,0.246316,0.04125,1.25,0,1,1,0,2,0.6452,0.0,0.0484,0,-0.3452,0,0,0.0,0,0.0,CHECK
1,0,80.0,0.0,0.0,0.0,2,3,0,0,0.17,0,0,0,0,0,0,0,0,0,1,0,4,14,0.53,0.0,0.3,0.024,0.024,0.95493,0.03662,0.024,1.25,0,0,1,1,2,0.7568,0.027,0.2162,1,-0.4568,0,0,0.0,0,0.130435,CHECK
2,0,80.0,0.0,0.0,0.0,0,3,0,0,0.22,0,0,0,0,1,4,0,0,1,0,0,5,14,0.42,0.0,0.3,0.0,0.0,0.964286,0.017857,0.0,1.25,0,0,1,1,2,0.4,0.0,0.05,1,-0.1,0,0,0.0,0,0.0,CHECK
2,0,80.0,0.0,0.0,0.0,2,3,0,1,0.34,0,0,0,0,0,0,0,1,0,1,0,2,13,0.7564,0.4864,0.0,0.042,0.042,0.66967,0.303303,0.042,1.25,0,0,1,1,2,0.7027,0.0,0.2973,1,-0.4027,0,0,0.070866,3,0.0,CHECK
2,0,80.0,0.0,0.0,0.0,5,2,0,0,0.2,0,0,0,0,1,4,0,1,0,0,0,4,14,0.7564,0.4864,0.3,0.00125,0.00125,0.953488,0.025581,0.00125,1.25,0,1,1,0,2,0.2581,0.0,0.1935,0,0.0419,0,0,0.036585,0,0.0,CHECK
2,0,80.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,0,0,0,0,0,1,0,0,5,13,0.42,0.0,0.3,0.01925,0.01925,0.778291,0.117783,0.01925,1.25,0,1,1,0,2,0.2903,0.0,0.1935,0,0.0097,0,0,0.0,3,0.0,CHECK
1,0,80.0,0.0,0.0,0.0,3,2,1,1,0.34,0,0,0,0,0,0,0,0,1,0,0,7,12,0.58,0.0,0.5,0.0405,0.0405,0.786047,0.109302,0.0405,1.25,0,1,1,0,2,0.3065,0.2742,0.0323,0,-0.0065,0,0,0.0,3,0.0,CHECK
2,0,80.0,0.0,0.0,0.0,0,3,0,0,0.23,0,0,0,0,0,0,0,1,0,1,0,5,14,0.9064,0.4864,0.3,0.02125,0.02125,0.784884,0.168605,0.02125,1.25,0,0,1,1,2,0.7,0.0,0.3,1,-0.4,0,0,0.0,0,0.0,CHECK
1,0,80.0,0.0,0.0,0.0,2,3,0,2,0.42,0,0,0,0,0,0,0,1,0,1,0,5,7,0.8954,0.5154,0.3,0.05175,0.05175,0.79845,0.180879,0.05175,1.25,0,0,1,1,2,0.4865,0.027,0.4865,1,-0.1865,0,0,0.0,6,0.130435,CHECK
2,0,80.0,0.0,0.0,0.0,0,3,0,2,0.42,0,0,0,0,1,4,0,0,1,1,0,4,10,0.57,0.0,0.3,0.00075,0.00075,0.915344,0.037037,0.00075,1.25,0,0,1,1,2,0.65,0.0,0.35,1,-0.35,0,0,0.0,6,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,4,0.92,1,0,0,0,0,0,0,1,0,0,0,4,13,0.45,0.25,0.3,0.15975,0.15975,0.451485,0.546535,0.15975,1.25,0,1,0,0,2,0.1774,0.3065,0.129,0,0.1226,0,0,0.0,0,0.234043,CHECK
0,0,80.0,0.0,0.0,0.0,3,1,1,2,0.41,0,0,0,0,0,0,0,1,0,0,0,7,7,0.65,0.25,0.5,0.15025,0.15025,0.880325,0.10142,0.15025,1.25,0,1,0,0,2,0.234,0.0426,0.617,0,0.066,0,0,0.0,6,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,1,0.34,0,0,0,0,0,0,0,1,0,0,0,2,13,0.25,0.25,0.0,0.14625,0.14625,0.618026,0.362661,0.14625,1.25,0,1,0,0,2,0.1613,0.0161,0.4194,0,0.1387,0,0,0.0,3,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,0,0.16,0,0,0,0,0,0,0,1,0,0,0,2,13,0.25,0.25,0.0,0.12225,0.12225,0.949597,0.032258,0.12225,1.25,0,1,0,0,2,0.1452,0.0645,0.3548,0,0.1548,0,0,0.0,0,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,2,0.44,0,0,0,0,0,0,0,1,0,0,0,2,10,0.25,0.25,0.0,0.17775,0.17775,0.449679,0.531049,0.17775,1.25,0,1,0,0,2,0.1935,0.0,0.5484,0,0.1065,0,0,0.0,6,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,3,1,1,1,0.33,0,0,0,0,0,0,0,1,0,0,0,2,12,0.25,0.25,0.0,0.1535,0.1535,0.700624,0.286902,0.1535,1.25,0,1,0,0,2,0.1702,0.0,0.4894,0,0.1298,0,0,0.0,3,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,2,3,0,4,0.95,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.1825,0.1825,0.578534,0.418848,0.1825,1.25,0,0,0,1,2,0.2162,0.0,0.2973,1,0.0838,0,0,0.011834,0,0.234043,CHECK
0,0,80.0,0.0,0.0,0.0,1,3,0,2,0.43,0,0,0,0,0,0,0,1,0,0,0,7,6,0.65,0.25,0.5,0.158,0.158,0.650735,0.316176,0.158,1.25,0,0,0,1,2,0.2903,0.4839,0.0968,1,0.0097,0,0,0.0,6,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,2,3,0,1,0.34,0,0,0,0,0,0,0,1,0,0,0,4,12,0.45,0.25,0.3,0.16075,0.16075,0.559889,0.415042,0.16075,1.25,0,0,0,1,2,0.2703,0.0541,0.3514,1,0.0297,0,0,0.0,3,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,1,3,0,1,0.34,0,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.1635,0.1635,0.641975,0.320988,0.1635,1.25,0,0,0,1,2,0.2581,0.0323,0.4194,1,0.0419,0,0,0.0,3,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,5,2,0,4,0.96,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.14025,0.14025,0.561331,0.43659,0.14025,1.25,0,1,0,0,2,0.1935,0.2419,0.0484,0,0.1065,0,0,0.0,0,0.234043,CHECK
0,0,80.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,0,0,0,0,1,0,0,0,7,10,0.65,0.25,0.5,0.109,0.109,0.617155,0.364017,0.109,1.25,0,1,0,0,2,0.2742,0.1452,0.3548,0,0.0258,0,0,0.0,3,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,0,3,0,2,0.43,0,0,0,0,0,0,0,0,1,1,0,2,9,0.15,0.0,0.0,0.166,0.166,0.742424,0.212121,0.166,1.25,0,0,0,1,2,0.5,0.0,0.5,1,-0.2,0,0,0.0,6,0.12766,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,4,0.99,1,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.38525,0.38525,0.178645,0.819302,0.38525,1.25,0,1,0,0,2,0.1774,0.0,0.5968,0,0.1226,0,0,0.018692,0,0.234043,BET
0,0,80.0,0.0,0.0,0.0,3,1,1,10,2.4625,1,1,0,0,0,0,0,1,0,1,0,2,9,0.4,0.25,0.0,0.332,0.332,0.212679,0.785276,0.332,1.25,0,1,0,0,2,0.3617,0.0,0.6383,0,-0.0617,0,0,0.0,0,1.0,BET
0,0,80.0,0.0,0.0,0.0,3,2,1,2,0.44,0,0,0,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.23175,0.23175,0.382979,0.597872,0.23175,1.25,0,1,0,0,2,0.1774,0.0,0.5968,0,0.1226,0,0,0.0,6,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,1,0.34,0,0,0,0,1,8,0,1,0,1,0,2,13,0.4,0.25,0.0,0.32725,0.32725,0.352273,0.627273,0.32725,1.25,0,1,0,0,2,0.5645,0.0645,0.371,0,-0.2645,0,0,0.082192,3,0.212766,CHECK
0,0,80.0,0.0,0.0,0.0,5,2,0,3,1.05,1,0,0,0,0,0,0,1,0,0,0,2,13,0.25,0.25,0.0,0.3215,0.3215,0.397638,0.598425,0.3215,1.25,0,1,0,0,2,0.1613,0.0161,0.4194,0,0.1387,0,0,0.0,0,0.234043,CHECK
0,0,80.0,0.0,0.0,0.0,5,1,0,2,0.44,0,0,0,0,0,0,0,1,0,0,0,7,6,0.65,0.25,0.5,0.27775,0.27775,0.333333,0.648485,0.27775,1.25,0,1,0,0,2,0.2553,0.0,0.6809,0,0.0447,0,0,0.0,6,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,5,0,0,2,0.44,0,0,0,0,0,0,0,0,1,0,0,5,10,0.3,0.0,0.3,0.2515,0.2515,0.48203,0.498943,0.2515,1.25,0,1,0,0,2,0.2895,0.0,0.5526,0,0.0105,0,0,0.0,6,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,1,3,0,1,0.34,0,0,0,1,0,9,1,0,0,0,0,4,13,0.7299,0.5799,0.3,0.31,0.31,0.610656,0.352459,0.31,1.25,0,0,0,1,2,0.2581,0.0323,0.3871,1,0.0419,0,0,0.088235,3,0.191489,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,6,1.351,1,0,0,0,0,0,0,1,0,0,0,2,14,0.25,0.25,0.0,0.5225,0.5225,0.080831,0.905312,0.5225,1.25,0,1,0,0,2,0.1613,0.0,0.4032,0,0.1387,0,0,0.0,0,0.234043,BET
0,0,80.0,0.0,0.0,0.0,3,2,1,7,1.333,1,0,0,0,0,0,0,1,0,0,0,4,12,0.45,0.25,0.3,0.55125,0.55125,0.048682,0.939148,0.55125,1.25,0,1,0,0,2,0.129,0.4355,0.129,0,0.171,0,0,0.0,3,0.234043,BET
0,0,80.0,0.0,0.0,0.0,5,2,0,4,1.01,1,0,0,0,0,0,0,1,0,0,0,4,12,0.45,0.25,0.3,0.508,0.508,0.181996,0.816047,0.508,1.25,0,1,0,0,2,0.129,0.0161,0.5484,0,0.171,0,0,0.063158,0,0.234043,CHECK
0,0,80.0,0.0,0.0,0.0,5,2,0,4,0.98,1,0,0,0,0,0,0,0,1,0,0,2,9,0.0,0.0,0.0,0.40875,0.40875,0.216963,0.781065,0.40875,1.25,0,1,0,0,2,0.2097,0.0161,0.5323,0,0.0903,0,0,0.0,0,0.234043,CHECK
0,0,80.0,0.0,0.0,0.0,5,1,0,1,0.33,0,0,0,1,0,9,0,1,0,1,0,2,9,0.4,0.25,0.0,0.40525,0.40525,0.693089,0.288618,0.40525,1.25,0,1,0,0,2,0.3617,0.0,0.6383,0,-0.0617,0,0,0.0,3,0.319149,CHECK
0,0,80.0,0.0,0.0,0.0,3,1,1,12,3.55,1,1,1,0,0,0,0,1,0,0,0,2,11,0.25,0.25,0.0,0.757,0.757,0.01222,0.98778,0.757,1.25,0,1,0,0,2,0.2766,0.0426,0.4468,0,0.0234,0,0,0.0,0,1.0,BET
0,0,80.0,0.0,0.0,0.0,3,2,1,7,1.342,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.6775,0.6775,0.049896,0.93763,0.6775,1.25,0,1,0,0,2,0.129,0.0,0.4355,0,0.171,0,0,0.0,0,0.234043,BET
0,0,80.0,0.0,0.0,0.0,3,1,1,12,3.54,1,1,1,0,0,0,0,1,0,0,0,4,13,0.45,0.25,0.3,0.781,0.781,0.011905,0.988095,0.781,1.25,0,1,0,0,2,0.1489,0.0638,0.2979,0,0.1511,0,0,0.0,0,1.0,BET
0,0,80.0,0.0,0.0,0.0,3,1,1,7,1.342,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.62325,0.62325,0.056485,0.930962,0.62325,1.25,0,1,0,0,2,0.1915,0.0851,0.2979,0,0.1085,0,0,0.0,0,0.234043,BET
0,0,80.0,0.0,0.0,0.0,5,2,0,10,2.7175,1,1,0,0,0,0,0,0,1,1,0,2,14,0.15,0.0,0.0,0.63275,0.63275,0.161638,0.825431,0.63275,1.25,0,1,0,0,2,0.5806,0.0,0.4194,0,-0.2806,0,0,0.0,0,1.0,CHECK
0,0,80.0,0.0,0.0,0.0,2,3,0,6,1.334,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.61675,0.61675,0.152284,0.847716,0.61675,1.25,0,0,0,1,2,0.2162,0.0,0.4054,1,0.0838,0,0,0.0,0,0.234043,BET
0,0,80.0,0.0,0.0,0.0,1,3,0,11,3.08,1,1,1,0,0,0,0,1,0,1,0,2,11,0.4,0.25,0.0,0.78725,0.78725,0.027344,0.96875,0.78725,1.25,0,0,0,1,2,0.5161,0.0323,0.4516,1,-0.2161,0,0,0.0,3,1.0,BET
0,0,80.0,0.0,0.0,0.0,5,2,0,7,1.342,1,0,0,0,0,0,0,1,0,0,0,2,13,0.25,0.25,0.0,0.70025,0.70025,0.059426,0.928279,0.70025,1.25,0,1,0,0,2,0.1613,0.0,0.4516,0,0.1387,0,0,0.1,0,0.234043,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,14,5.14,1,1,1,0,0,0,1,0,0,0,0,2,13,0.5799,0.5799,0.0,0.942,0.942,0.0,1.0,0.942,1.25,0,1,0,0,2,0.1613,0.0161,0.3871,0,0.1387,0,0,0.0,3,1.0,BET
0,0,80.0,0.0,0.0,0.0,5,2,0,11,3.09,1,1,1,0,0,0,0,0,1,1,0,2,9,0.15,0.0,0.0,0.8655,0.8655,0.03055,0.96334,0.8655,1.25,0,1,0,0,2,0.3548,0.0,0.6452,0,-0.0548,0,0,0.0,3,1.0,CHECK
0,0,80.0,0.0,0.0,0.0,5,0,0,15,6.265,1,1,1,0,0,0,0,0,1,1,0,4,6,0.45,0.0,0.3,0.912,0.912,0.003711,0.996289,0.912,1.25,0,1,0,0,2,0.2895,0.0,0.7105,0,0.0105,0,0,0.0,0,1.0,CHECK
0,0,80.0,0.0,0.0,0.0,5,1,0,10,2.72,1,1,0,0,0,0,0,1,0,0,0,4,14,0.45,0.25,0.3,0.80475,0.80475,0.01087,0.980435,0.80475,1.25,0,1,0,0,2,0.1702,0.2766,0.1064,0,0.1298,0,0,0.0,0,1.0,BET
0,0,80.0,0.0,0.0,0.0,5,1,0,14,5.14,1,1,1,0,0,0,1,0,0,0,0,2,12,0.5799,0.5799,0.0,0.9585,0.9585,0.0,1.0,0.9585,1.25,0,1,0,0,2,0.4681,0.1064,0.0,0,-0.1681,0,0,0.0,3,1.0,BET
1,0,80.0,0.0,0.0,0.0,3,2,1,2,0.44,0,0,0,0,0,0,0,1,0,0,0,2,11,0.5954,0.5154,0.0,0.10025,0.10025,0.623288,0.358447,0.10025,1.25,0,1,1,0,2,0.2581,0.1452,0.2903,0,0.0419,0,0,0.0,6,0.0,CHECK
1,0,80.0,0.0,0.0,0.0,3,2,1,5,1.17,1,0,0,0,0,0,0,1,0,0,0,2,13,0.5954,0.5154,0.0,0.17775,0.17775,0.480519,0.506494,0.17775,1.25,0,1,1,0,2,0.2097,0.0161,0.3387,0,0.0903,0,0,0.0,0,0.304348,CHECK
1,0,80.0,0.0,0.0,0.0,3,2,1,0,0.15,0,0,0,0,1,8,0,0,1,0,0,4,12,0.38,0.0,0.3,0.18575,0.18575,0.993865,0.0,0.18575,1.25,0,1,1,0,2,0.1613,0.0484,0.4032,0,0.1387,0,0,0.0,0,0.173913,CHECK
1,0,80.0,0.0,0.0,0.0,3,2,1,2,0.43,0,0,0,0,1,4,0,0,1,0,0,4,10,0.38,0.0,0.3,0.15075,0.15075,0.784483,0.202586,0.15075,1.25,0,1,1,0,2,0.2258,0.0484,0.4194,0,0.0742,0,0,0.0,6,0.086957,CHECK
1,0,80.0,0.0,0.0,0.0,3,1,1,5,1.19,1,0,0,0,0,0,0,1,0,0,0,7,14,0.7454,0.5154,0.5,0.13625,0.13625,0.488739,0.497748,0.13625,1.25,0,1,1,0,2,0.3617,0.1064,0.0,0,-0.0617,0,0,0.0,0,0.304348,CHECK
1,0,80.0,0.0,0.0,0.0,1,3,0,10,2.72,1,1,0,0,0,0,0,0,1,1,0,2,14,0.23,0.0,0.0,0.1695,0.1695,0.552995,0.428571,0.1695,1.25,0,0,1,1,2,0.8065,0.0968,0.0968,1,-0.5065,0,0,0.0,0,1.0,CHECK
1,0,80.0,0.0,0.0,0.0,1,3,0,2,0.44,0,0,0,0,0,0,0,0,1,1,0,2,12,0.23,0.0,0.0,0.173,0.173,0.495575,0.464602,0.173,1.25,0,0,1,1,2,0.6129,0.0,0.3871,1,-0.3129,0,0,0.0,6,0.130435,CHECK
1,0,80.0,0.0,0.0,0.0,5,2,0,1,0.34,0,0,0,0,0,0,0,0,1,0,0,5,13,0.38,0.0,0.3,0.052,0.052,0.746032,0.124717,0.052,1.25,0,1,1,0,2,0.2581,0.0161,0.1935,0,0.0419,0,0,0.0,3,0.0,CHECK
1,0,80.0,0.0,0.0,0.0,1,3,0,0,0.17,0,0,0,0,1,4,0,0,1,0,0,2,12,0.08,0.0,0.0,0.16575,0.16575,0.977273,0.011364,0.16575,1.25,0,0,1,1,2,0.3226,0.0,0.2581,1,-0.0226,0,0,0.0,0,0.173913,CHECK
1,0,80.0,0.0,0.0,0.0,5,1,0,4,0.95,1,0,0,0,1,4,0,0,1,0,0,7,12,0.58,0.0,0.5,0.18425,0.18425,0.558522,0.439425,0.18425,1.25,0,1,1,0,2,0.2766,0.0638,0.2979,0,0.0234,0,0,0.0,0,0.391304,CHECK
1,0,80.0,0.0,0.0,0.0,5,2,0,1,0.33,0,0,0,0,1,4,0,0,1,0,0,7,10,0.58,0.0,0.5,0.11225,0.11225,0.841667,0.152083,0.11225,1.25,0,1,1,0,2,0.2742,0.0806,0.3387,0,0.0258,0,0,0.0,3,0.086957,CHECK
1,0,80.0,0.0,0.0,0.0,3,0,1,4,0.96,1,0,0,0,0,0,0,0,0,0,0,4,10,0.38,0.0,0.3,0.287,0.287,0.334711,0.663223,0.287,1.25,0,1,1,0,2,0.2632,0.0526,0.4737,0,0.0368,0,0,0.0,0,0.304348,BET
1,0,80.0,0.0,0.0,0.0,3,1,1,10,2.615,1,1,0,0,0,0,0,0,1,1,0,2,12,0.23,0.0,0.0,0.2495,0.2495,0.305857,0.655098,0.2495,1.25,0,1,1,0,2,0.5532,0.0,0.4468,0,-0.2532,0,0,0.0,0,1.0,CHECK
1,0,80.0,0.0,0.0,0.0,3,1,1,1,0.34,0,0,0,1,0,9,0,0,1,0,0,2,13,0.08,0.0,0.0,0.27475,0.27475,0.677704,0.302428,0.27475,1.25,0,1,1,0,2,0.234,0.0851,0.234,0,0.066,0,0,0.0,3,0.195652,CHECK
1,0,80.0,0.0,0.0,0.0,2,3,0,1,0.33,0,0,0,1,0,9,0,0,0,0,0,2,11,0.08,0.0,0.0,0.248,0.248,0.740053,0.236074,0.248,1.25,0,0,1,1,2,0.2973,0.0,0.3514,1,0.0027,0,0,0.0,3,0.195652,CHECK
1,0,80.0,0.0,0.0,0.0,5,0,0,2,0.43,0,0,0,1,1,13,0,1,0,0,0,7,9,0.7454,0.5154,0.5,0.22375,0.22375,0.819149,0.161702,0.22375,1.25,0,1,1,0,2,0.3421,0.0,0.5,0,-0.0421,0,0,0.163636,6,0.195652,CHECK
1,0,80.0,0.0,0.0,0.0,1,3,0,4,1.01,1,0,0,0,0,0,0,0,1,0,0,4,13,0.38,0.0,0.3,0.361,0.361,0.298387,0.697581,0.361,1.25,0,0,1,1,2,0.2903,0.3226,0.0323,1,0.0097,0,0,0.060241,0,0.304348,BET
1,0,80.0,0.0,0.0,0.0,5,2,0,10,2.4625,1,1,0,0,0,0,0,0,1,1,0,4,10,0.53,0.0,0.3,0.2735,0.2735,0.358178,0.621118,0.2735,1.25,0,1,1,0,2,0.5161,0.0484,0.4355,0,-0.2161,0,0,0.0,0,1.0,CHECK
1,0,80.0,0.0,0.0,0.0,3,1,1,3,1.02,1,0,0,1,1,17,0,0,0,0,0,9,7,0.88,0.0,0.8,0.458,0.458,0.371901,0.615702,0.458,1.25,0,1,1,0,2,0.234,0.2553,0.383,0,0.066,0,0,0.0,3,0.543478,BET
1,0,80.0,0.0,0.0,0.0,3,0,1,10,2.4175,1,1,0,0,0,0,0,0,1,1,1,2,7,0.23,0.0,0.0,0.439,0.439,0.165657,0.832323,0.439,1.25,0,1,1,0,2,0.2632,0.5526,0.1842,0,0.0368,0,0,0.0,6,1.0,BET
1,0,80.0,0.0,0.0,0.0,2,3,0,6,1.348,1,0,0,0,0,0,0,0,1,0,0,9,14,0.88,0.0,0.8,0.41175,0.41175,0.282468,0.600649,0.41175,1.25,0,0,1,1,2,0.2973,0.0,0.1081,1,0.0027,0,0,0.071429,0,0.304348,CHECK
1,0,80.0,0.0,0.0,0.0,2,3,0,6,1.333,1,0,0,0,0,0,0,0,1,0,0,2,13,0.08,0.0,0.0,0.53825,0.53825,0.1875,0.8125,0.53825,1.25,0,0,1,1,2,0.2432,0.0,0.2973,1,0.0568,0,0,0.0,0,0.304348,BET
1,0,80.0,0.0,0.0,0.0,3,2,1,12,3.53,1,1,1,0,0,0,0,0,0,0,0,7,8,0.58,0.0,0.5,0.7795,0.7795,0.050485,0.949515,0.7795,1.25,0,1,1,0,2,0.2258,0.0161,0.5645,0,0.0742,0,0,0.0,0,1.0,BET
1,0,80.0,0.0,0.0,0.0,3,0,1,6,1.344,1,0,0,1,1,13,0,0,1,0,0,5,14,0.38,0.0,0.3,0.65175,0.65175,0.202733,0.783599,0.65175,1.25,0,1,1,0,2,0.2105,0.0,0.3684,0,0.0895,0,0,0.0,0,0.543478,BET
1,0,80.0,0.0,0.0,0.0,3,1,1,7,1.342,1,0,0,0,0,0,0,0,1,0,0,2,13,0.08,0.0,0.0,0.64675,0.64675,0.071121,0.915948,0.64675,1.25,0,1,1,0,2,0.1702,0.0213,0.3617,0,0.1298,0,0,0.0,0,0.304348,BET
1,0,80.0,0.0,0.0,0.0,5,1,0,14,5.12,1,1,0,0,0,0,0,1,0,1,0,2,9,0.7454,0.5154,0.0,0.7995,0.7995,0.040733,0.959267,0.7995,1.25,0,1,1,0,2,0.4468,0.0,0.5532,0,-0.1468,0,0,0.0,6,1.0,BET
1,0,80.0,0.0,0.0,0.0,5,1,0,8,1.334,1,0,0,0,0,0,0,0,1,0,0,2,12,0.08,0.0,0.0,0.75525,0.75525,0.054113,0.9329,0.75525,1.25,0,1,1,0,2,0.1915,0.0213,0.4468,0,0.1085,0,0,0.0,3,0.304348,BET
1,0,80.0,0.0,0.0,0.0,1,3,0,11,3.1,1,1,1,1,0,9,0,0,1,1,0,2,12,0.23,0.0,0.0,0.78975,0.78975,0.064103,0.923077,0.78975,1.25,0,0,1,1,2,0.7097,0.2581,0.0323,1,-0.4097,0,0,0.0,3,1.0,BET
1,0,80.0,0.0,0.0,0.0,5,2,0,10,2.7175,1,1,0,0,0,0,0,0,1,1,0,2,14,0.23,0.0,0.0,0.62175,0.62175,0.098174,0.742009,0.62175,1.25,0,1,1,0,2,0.7258,0.0323,0.2419,0,-0.4258,0,0,0.0,0,1.0,BET
1,0,80.0,0.0,0.0,0.0,3,2,1,14,5.14,1,1,1,0,0,0,0,1,0,0,0,2,13,0.5954,0.5154,0.0,0.976,0.976,0.0,1.0,0.976,1.25,0,1,1,0,2,0.1935,0.0161,0.371,0,0.1065,0,0,0.0,3,1.0,BET
1,0,80.0,0.0,0.0,0.0,3,2,1,14,5.1,1,1,0,0,0,0,0,1,0,0,0,2,13,0.5954,0.5154,0.0,0.877,0.877,0.02407,0.97593,0.877,1.25,0,1,1,0,2,0.2097,0.0645,0.2581,0,0.0903,0,0,0.0,0,1.0,BET
1,0,80.0,0.0,0.0,0.0,3,2,1,14,5.13,1,1,1,0,0,0,0,1,0,0,0,7,13,0.7454,0.5154,0.5,0.8625,0.8625,0.020134,0.979866,0.8625,1.25,0,1,1,0,2,0.5161,0.1129,0.0,0,-0.2161,0,0,0.0,0,1.0,BET
1,0,80.0,0.0,0.0,0.0,3,1,1,13,4.07,1,1,1,0,0,0,0,0,1,0,0,10,6,0.88,0.0,0.8,0.86125,0.86125,0.024291,0.892713,0.86125,1.25,0,1,1,0,2,0.3617,0.3617,0.2128,0,-0.0617,0,0,0.0,3,1.0,BET
1,0,80.0,0.0,0.0,0.0,5,1,0,10,2.72,1,1,0,0,0,0,0,0,1,0,0,5,14,0.38,0.0,0.3,0.87125,0.87125,0.017897,0.973154,0.87125,1.25,0,1,1,0,2,0.2128,0.2766,0.1064,0,0.0872,0,0,0.0,0,1.0,BET
1,0,80.0,0.0,0.0,0.0,0,3,0,2,0.42,0,0,0,0,1,4,0,0,0,0,0,4,10,0.38,0.0,0.3,0.1165,0.1165,0.916667,0.036458,0.1165,1.25,0,0,1,1,2,0.2,0.05,0.3,1,0.1,0,0,0.0,6,0.086957,CHECK
1,0,80.0,0.0,0.0,0.0,3,2,1,1,0.34,0,0,0,0,0,0,0,0,1,0,0,2,13,0.08,0.0,0.0,0.1595,0.1595,0.520362,0.459276,0.1595,1.25,0,1,1,0,2,0.1935,0.3226,0.129,0,0.1065,0,0,0.2,3,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,3,2,1,1,0.34,0,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.236,0.236,0.396104,0.584416,0.236,1.25,0,1,0,0,2,0.1613,0.0,0.5323,0,0.1387,0,0,0.0,3,0.0,CHECK
0,0,80.0,0.0,0.0,0.0,3,1,1,6,1.267,1,0,0,1,1,13,0,1,0,0,0,7,6,0.65,0.25,0.5,0.61825,0.61825,0.162055,0.826087,0.61825,1.25,0,1,0,0,2,0.2553,0.0,0.6809,0,0.0447,0,0,0.0,3,0.489362,BET
0,0,80.0,0.0,0.0,0.0,3,2,1,4,0.99,1,0,0,0,0,0,0,1,0,0,0,4,11,0.45,0.25,0.3,0.36875,0.36875,0.202128,0.795745,0.36875,1.25,0,1,0,0,2,0.2097,0.3548,0.129,0,0.0903,0,0,0.0,0,0.234043,CHECK
1,0,80.0,0.0,0.0,0.0,3,1,1,10,2.4625,1,1,0,0,0,0,0,0,1,1,0,2,12,0.23,0.0,0.0,0.2395,0.2395,0.331183,0.666667,0.2395,1.25,0,1,1,0,2,0.5319,0.0213,0.4468,0,-0.2319,0,0,0.0,0,1.0,BET
1,0,80.0,0.0,0.0,0.0,3,2,1,5,1.16,1,0,0,0,0,0,0,0,1,0,0,2,13,0.08,0.0,0.0,0.254,0.254,0.404612,0.582809,0.254,1.25,0,1,1,0,2,0.1774,0.0645,0.3065,0,0.1226,0,0,0.0,0,0.304348,CHECK
